,SOURCE_ID,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
505,779483551443224576,159.46736512359615,40.08177152803367,-6.680562075109201,-11.433405206590951,1,0,19.8412990570068,19.25,-31.609333051527926,-3.4681080110174114,-7.0520450140489235,-0.3073014129791382
506,779499490066446464,159.16698182600035,40.328707725254176,-3.591634428360988,-12.690791907141504,1,0,20.9337005615234,19.326099395752,-31.59316893713242,-3.1314368417908036,-5.807337320890301,-3.3539692503474963
507,779353564257773440,160.47668832174006,40.21415424579845,-5.115836480674876,-14.203306258220968,1,0,21.1756992340088,20.1417007446289,-30.97040772817934,-3.9222174451410616,-7.85904540092494,-3.524649958458616
508,779360608004088704,160.64238788979705,40.28255537225438,-6.01843840483369,-11.967285196535023,1,0,21.5552997589111,19.6203002929688,-30.832136683780448,-3.9627755041904327,-6.914100311869746,-1.327645046913453
509,779230556394288768,160.3905183221955,39.57109898531076,-5.016700629871627,-12.01123845042509,1,0,19.5758991241455,18.1769008636475,-31.47241721352333,-4.331098306341739,-6.248371364013793,-2.024493955470172
510,644375558326702720,142.5908199667581,23.204060172129793,-3.0039646533034476,-12.898104472036836,1,0,20.097900390625,18.3663005828857,-53.72075502510069,-2.9297176755512373,-6.906045363309588,-1.9483868291656392
511,644339171364296192,143.02449527760746,23.218081898692745,-4.227305623760329,-11.748574838704162,1,0,17.9846000671387,17.3922996520996,-53.48420031691745,-3.2510614318154274,-6.625165007589723,-0.3397528798974618
512,644321441738746112,142.58719582725877,23.095376238593396,-5.115372945147568,-13.689324328472287,1,0,18.5650005340576,18.0631999969482,-53.81263186881648,-2.988065260621289,-8.75103663875756,-0.6482765623079022
513,644265542739741056,144.04553467250358,23.430629344219096,-3.5572844596719273,-12.176578578878962,1,0,16.6128997802734,16.0965003967285,-52.77523822607566,-3.9019037098273066,-6.544997946222931,-1.2481411559889846
514,644230319712957440,143.6867910606091,23.090688614272224,-5.964717833297601,-14.224851634221274,1,0,18.7562999725342,18.1567993164063,-53.24348481038692,-3.8249270896707217,-9.626709729764142,-0.3972054972058243
515,644375249089080320,142.38995419692665,23.28410027275563,-3.8098471577572024,-12.319306757798845,1,0,19.4235992431641,18.1613006591797,-53.758241783940036,-2.732062246162224,-6.887133484881929,-0.9319635955728508
516,644452352342368512,143.61570554753433,23.65855377842567,-3.6498382832238017,-11.851792829092155,1,0,21.1133995056152,19.5956993103027,-52.812703733897706,-3.448226324180408,-6.343969452554585,-0.934632062192094
517,644424662688128768,142.48089068673795,23.645044283037723,-4.843581498387271,-12.564556239543922,1,0,20.8057994842529,19.8073997497559,-53.41235042641085,-2.598432907647674,-7.655595371920819,-0.219465510645074
518,644365181685605376,143.1523111012572,23.573363098554317,-4.3967233419637335,-14.17000449136073,1,0,19.0641002655029,17.5436992645264,-53.12427384696798,-3.146936164818967,-8.70141861622781,-1.5796535818528956
519,644190256258095872,144.164341818609,23.26029780106355,-4.047610371891301,-12.63865070068843,1,0,19.1546001434326,18.6629009246826,-52.85282855911089,-4.08877367721636,-7.204073515391977,-1.1262443726630023
520,644319311434947200,142.42789795097565,22.965693112360853,-5.098267498583681,-13.430065548551124,1,0,18.3225994110107,17.9486999511719,-54.0025207728072,-2.93960664826937,-8.537760763405672,-0.4982118709678301
521,644369751532082432,142.51078849023824,23.161943097104768,-4.252794135558183,-13.104964491146795,1,0,22.0485992431641,19.8623008728027,-53.797035938367685,-2.8925357963417833,-7.784268238593966,-1.0227869245073196
522,644290036937941760,144.22428749377443,23.777410918049892,-3.6598880719269897,-11.935716002688622,1,0,20.2563991546631,18.5956001281738,-52.39623649489562,-3.8378809188575596,-6.387181038657199,-1.0417294065450697
523,644496886858251392,143.6609042691205,24.02460188501768,-3.1175061287430914,-12.412701907906515,1,0,18.0520992279053,17.6917991638184,-52.48763104698128,-3.2738950307723442,-6.488972799659267,-1.691321883788295
524,644152396121259648,143.31537609968547,23.151588761872603,-4.1729690040702865,-11.40157056201982,1,0,16.7971992492676,16.6222991943359,-53.38757931052646,-3.509160473677322,-6.298556223420932,-0.2221868246549106
525,644478603182740352,143.700457688105,23.85867959379353,-3.676402606195812,-12.291713237023597,1,0,20.9440002441406,19.9876003265381,-52.60363395690638,-3.398096241160944,-6.71084229367584,-1.1699827285027355
526,644129302082326784,143.63178546776396,22.873846359260163,-3.2583627984610795,-12.26649650041594,1,0,19.984899520874,19.1580009460449,-53.45112763453574,-3.906568761563776,-6.486197971310073,-1.5059279314437022
527,779627931063915648,160.18059029950408,41.03985102141987,-4.353619370142115,-11.826915935673522,1,0,20.7803993225098,19.6828994750977,-30.545525080831283,-3.178951276715431,-5.660477677003412,-2.343299934575447
528,779758081460295552,161.3436650435809,40.78176820645027,-5.73527304908046,-13.674790434020736,1,0,21.1636009216309,19.455099105835,-30.100313098575157,-3.9800394354280932,-7.868392335156397,-2.85564688631872
529,779672839241965568,160.0105996318198,41.357270088792745,-4.2296737454853215,-11.295164004980823,1,0,19.2789001464844,18.1749000549316,-30.410958472710718,-2.8642181550499144,-5.206684086938378,-2.0352949333051793
530,779805532257488640,161.7689430061432,41.37036027180284,-6.520290567499476,-13.844856120769682,1,0,22.2593994140625,20.0562000274658,-29.459134756106664,-3.780066804520833,-8.523706905042184,-2.5070048775232876
531,779592261360067456,160.89648877873034,40.98021712581768,-4.485487294144445,-12.379403362753472,1,0,18.6445007324219,18.1588001251221,-30.20341166509928,-3.601743234733689,-6.098455164669566,-2.738993899135886
532,779990696886120192,160.71460290736863,41.42873260373375,-3.555976265789572,-11.632190693221453,1,0,20.5417003631592,19.5319995880127,-29.985692283884077,-3.186223337903216,-4.92407231228731,-2.838344030088854
533,779916033175110400,161.89812199224158,41.726341737508506,-6.598102855668791,-12.326512271728928,1,0,21.4375991821289,19.2824001312256,-29.14214485785908,-3.5903254803076297,-7.521462936962148,-1.382537951907421
534,779853051774518272,162.44411445193253,41.48269123520222,-3.674917758528944,-13.459427252202044,1,0,19.9041004180908,19.0937995910645,-29.01432739906602,-4.048341374301581,-6.150023576130563,-4.297598330849551
535,779828140964147712,162.41059718102775,41.142875159821344,-6.546025504939859,-13.432559235629434,1,0,19.8071994781494,18.9855003356934,-29.266955211323705,-4.277741397823114,-8.218312210843676,-2.295323731615526
536,779621398418033152,159.88083425131998,40.83852209254702,-4.653204907447888,-12.145509492915624,1,0,15.0753002166748,14.5570001602173,-30.848425972660493,-3.1605510972707833,-6.115503865926846,-2.314128140529271
537,779613083361633792,160.5801981617005,41.29300447375747,-6.106185480827916,-11.275348879888863,1,0,18.8754997253418,18.5041007995605,-30.153120278043104,-3.211794349960404,-6.4934137071898785,-0.7725576746450697
538,779736675342524672,162.24479616924634,41.07668873212598,-4.391511014052563,-11.602369856915285,1,0,21.7866992950439,19.9916000366211,-29.403490345509567,-4.23969748409063,-5.405679535992447,-2.427126027365274
539,779705407978450304,161.52661443036277,40.5900835294702,-3.5853391487089157,-13.471475654886012,1,0,17.5447998046875,17.2166996002197,-30.13444763926492,-4.214196671079228,-6.171118983454605,-4.233440506361253
540,779895181108774528,162.98193652449314,42.09153963050826,-4.0286665574272895,-12.121925830524141,1,0,14.1449003219604,13.7266998291016,-28.30345150798769,-3.87930403197642,-5.4508738807134645,-3.1589931639658397
541,779697264720456320,162.03503937748943,40.595205692386784,-5.875862642463195,-12.005752720693717,1,0,20.5550003051758,20.1075000762939,-29.85205098136157,-4.478374585416001,-6.769414423274076,-1.6610273044894663
